,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year
23,1.59,192800.93,21165.43,91337.45,7.76,80290.29,80258.73,31.56,0,organic,2016
24,1.51,213417.87,30506.94,89764.31,10.85,93135.77,92965.62,170.15,0,organic,2016
25,1.58,209495.6,24660.35,110483.19,21.71,74330.35,72414.48,1915.87,0,organic,2016
26,1.51,204392.39,34450.42,103277.2,18.59,66646.18,66565.39,80.79,0,organic,2016
27,1.57,196942.94,23134.77,102745.34,35.56,71027.27,70936.33,90.94,0,organic,2016
28,1.5,192533.95,24728.3,101839.43,3.07,65963.15,65924,39.15,0,organic,2016
29,1.55,182778.37,26377.62,88667.93,7.66,67725.16,67138.56,586.6,0,organic,2016
30,1.49,203163.62,22713.1,99956.65,0,80493.87,79986.78,507.09,0,organic,2016
31,1.37,211081.29,22352.56,102703.17,4.59,86020.97,86006.72,14.25,0,organic,2016
32,1.5,202641.92,26935.79,102253.41,0,73452.72,73429.11,23.61,0,organic,2016
33,1.25,256669.13,19169.71,147864.84,0,89634.58,89474.61,159.97,0,organic,2016
34,1.24,225346.56,16747.64,132440.93,0,76157.99,76042.95,115.04,0,organic,2016
35,1.39,208434.9,18891.23,100137.58,3.04,89403.05,89320.2,82.85,0,organic,2016
36,1.39,187358.5,17320,84073.76,6.08,85958.66,85340.06,618.6,0,organic,2016
37,1.4,193519.09,16938.01,93768.59,0,82812.49,78412.84,4399.65,0,organic,2016
38,1.39,206688.54,17840.63,115062.35,0,73785.56,63388.93,10396.63,0,organic,2016
39,1.42,184634.36,14744.95,92064.48,7.58,77817.35,62300.77,15516.58,0,organic,2016
40,1.46,172196.69,15752,89041.95,7.6,67395.14,60109.32,7285.82,0,organic,2016
41,1.41,199915.92,18235.75,101106.75,0,80573.42,67515.24,13058.18,0,organic,2016
42,1.32,198961.57,19796.42,86184.7,3.04,92977.41,92547.86,429.55,0,organic,2016
43,1.28,214658.47,16583.5,95085.1,4.55,102985.32,102374.94,610.38,0,organic,2016
44,1.43,161206.07,14702.41,81578.02,12.13,64913.51,62863.57,2049.94,0,organic,2016
45,1.47,158522.76,11345.11,87139.61,97.12,59940.92,48968.58,10972.34,0,organic,2016
46,1.38,156586.25,13085.23,84118.36,78.91,59303.75,42734.34,16569.41,0,organic,2016
47,1.43,155319.35,17862.54,79184.75,124.41,58147.65,44998.95,13148.7,0,organic,2016
48,1.36,154438.32,13658.82,86743.65,0,54035.85,17413.71,36622.14,0,organic,2016
49,1.45,125541.88,16081.34,66398.85,0,43061.69,22825.96,20235.73,0,organic,2016
50,1.33,138580.98,17520.67,60382.97,0,60677.34,45417.9,15259.44,0,organic,2016
51,1.43,122089.29,18211.06,66433.31,0,37444.92,30530.14,6914.78,0,organic,2016
0,1.62,6780.63,74.49,2520.97,399.49,3785.68,3479.65,306.03,0,organic,2016
1,1.59,7485.47,128.87,2824.38,517.67,4014.55,3515.38,499.17,0,organic,2016
2,1.68,7154.49,132.06,2651.85,459.44,3911.14,3506.84,404.3,0,organic,2016
3,1.99,5851.2,93.04,2472.52,346.29,2939.35,2603.32,336.03,0,organic,2016
4,2.03,6587.92,163.77,2762.34,514.03,3147.78,2766.84,380.94,0,organic,2016
5,1.95,7881.12,102.42,2877.6,555.31,4345.79,3908.22,437.57,0,organic,2016
6,1.94,8516.76,177.79,2996.77,615.32,4726.88,4083.07,643.81,0,organic,2016
7,1.92,9664.27,208.66,3144.06,728.54,5583.01,5234.36,348.65,0,organic,2016
8,1.66,10446.48,160,4973.04,1171.38,4142.06,3748.17,393.89,0,organic,2016
9,1.64,9342.71,147.98,4509.02,811.96,3873.75,3400.36,473.39,0,organic,2016
10,1.64,9444.39,162.58,4681.53,778.48,3821.8,3485.9,335.9,0,organic,2016
11,1.64,10308.86,246.32,4951.79,759.62,4351.13,4276,75.13,0,organic,2016
12,1.78,8909.48,262.02,3891.17,643.79,4112.5,4065.29,47.21,0,organic,2016
13,1.8,7989.78,281.42,3611.15,676.05,3421.16,3102.27,318.89,0,organic,2016
14,1.74,9074.71,240.75,3850.09,623.35,4360.52,3896.3,464.22,0,organic,2016
15,1.75,9581.48,251.08,4140.55,724.15,4465.7,4326.15,139.55,0,organic,2016
16,1.81,8582.19,205.09,4068.91,881.26,3426.93,3416.93,10,0,organic,2016
17,1.78,8617.46,338.94,3830.43,738.3,3709.79,3656.46,53.33,0,organic,2016
18,1.78,9642.8,457.29,3917.27,999.6,4268.64,4245.31,23.33,0,organic,2016
19,1.82,9721.49,409.36,4531.35,1158.28,3622.5,3602.5,20,0,organic,2016
20,1.65,10375.29,405.22,5999.14,1492.11,2478.82,2422.15,56.67,0,organic,2016
21,1.64,8048.9,422.26,4190.77,1150.01,2285.86,2242.53,43.33,0,organic,2016
22,1.62,8306.2,388.08,4288.98,1242.32,2386.82,2383.49,3.33,0,organic,2016
23,1.58,7940.49,342.54,3579.56,1379.56,2638.83,2625.5,13.33,0,organic,2016
24,1.81,5664.83,312.85,2726.58,991.27,1634.13,1614.13,20,0,organic,2016
25,1.72,5662.13,278.93,2594.43,929,1859.77,1856.44,3.33,0,organic,2016
26,1.59,7034.66,420.63,2574.75,834.61,3204.67,3198,6.67,0,organic,2016
27,1.72,5073.77,325.22,2602.89,663.16,1482.5,1475.83,6.67,0,organic,2016
28,1.76,4612.16,381.97,2418,726.75,1085.44,1082.11,3.33,0,organic,2016
29,1.6,6062.33,343.3,2507.58,694.74,2516.71,2513.38,3.33,0,organic,2016
30,1.66,5676.93,301.54,2647.47,702.09,2025.83,2015.83,10,0,organic,2016
31,1.71,5433.16,437.48,2422.71,544.63,2028.34,2021.67,6.67,0,organic,2016
32,1.69,6007.48,320.43,2628.62,554.28,2504.15,2500.82,3.33,0,organic,2016
33,1.79,5581.18,299.93,3030.75,767.24,1483.26,1483.26,0,0,organic,2016
34,1.68,5736.02,268.44,2921.35,718.82,1827.41,1827.41,0,0,organic,2016
35,1.67,6489.79,369.98,2721.06,639.06,2759.69,2759.69,0,0,organic,2016
36,1.77,4460.01,400.23,2383.44,505.61,1170.73,1170.73,0,0,organic,2016
37,1.6,5734.3,351.95,2597.02,625.44,2159.89,2159.89,0,0,organic,2016
38,1.71,5126.69,318,2844.01,658.9,1305.78,1305.78,0,0,organic,2016
39,1.69,4551.61,311.44,2333.56,615.04,1291.57,1291.57,0,0,organic,2016
40,1.57,4713.35,370.07,2022.52,490.82,1829.94,1829.94,0,0,organic,2016
41,1.7,4131.98,280.07,2080.98,625.97,1144.96,1144.96,0,0,organic,2016
42,1.79,4003.24,342.43,2122.95,621.19,916.67,896.67,20,0,organic,2016
43,1.83,3584.6,290.68,2007.09,559.81,727.02,727.02,0,0,organic,2016
44,1.81,3521.87,315.14,1836.82,556.58,813.33,813.33,0,0,organic,2016
45,1.75,3610.52,307.68,1674.06,502.11,1126.67,1126.67,0,0,organic,2016
46,1.82,3529.44,385.1,1740.65,640.36,763.33,763.33,0,0,organic,2016
47,1.75,3829.49,354.19,1734.77,630.53,1110,1110,0,0,organic,2016
48,1.76,3735.44,332.43,1649.8,603.21,1150,1150,0,0,organic,2016
49,1.92,2997.36,469.83,1659.7,587.83,280,276.67,3.33,0,organic,2016
50,1.77,4815.55,313.18,2207.99,842.33,1452.05,1425.34,26.71,0,organic,2016
51,1.78,4284.47,749.2,1979.18,705.6,850.49,821.36,29.13,0,organic,2016
0,1.34,33412.35,52.77,30236.66,0,3122.92,3122.92,0,0,organic,2016
1,1.34,40115.97,59.36,37133.28,0,2923.33,2923.33,0,0,organic,2016
2,1.32,54112.89,63.34,50779.13,0,3270.42,3270.42,0,0,organic,2016
3,1.71,35156.8,87.48,31941.41,0,3127.91,3127.91,0,0,organic,2016
4,2.3,20020.98,57.34,16648.36,0,3315.28,3315.28,0,0,organic,2016
5,2.3,24924.61,49.68,22005.49,0,2869.44,2869.44,0,0,organic,2016
6,2.25,28482.64,56.66,25011.26,0,3414.72,3414.72,0,0,organic,2016
7,2.24,28818.87,38.61,24966.93,0,3813.33,3813.33,0,0,organic,2016
8,2.23,32607.37,88.54,29520.64,0,2998.19,2998.19,0,0,organic,2016
9,2.2,28740.94,84.24,25376.14,0,3280.56,3276.12,4.44,0,organic,2016
10,2.11,30428.53,72.62,26383.82,0,3972.09,3972.09,0,0,organic,2016
11,2.04,26995.26,79.04,23403.99,0,3512.23,3512.23,0,0,organic,2016
12,2.05,27147.49,100.4,24049.87,0,2997.22,2997.22,0,0,organic,2016
13,2.05,26730.61,93.75,24273.38,0,2363.48,2363.48,0,0,organic,2016
14,2.06,21876.53,98.1,19190.24,0,2588.19,2588.19,0,0,organic,2016
15,2.07,30146.46,92.82,27851.41,0,2202.23,2202.23,0,0,organic,2016
16,2.08,29892.84,91.7,27757.81,0,2043.33,2043.33,0,0,organic,2016
17,2.09,27637.06,699.1,25426.29,0,1511.67,1511.67,0,0,organic,2016
18,2.08,31252.62,69.71,29470.17,0,1712.74,1712.74,0,0,organic,2016
19,2.09,27655.2,84.15,26189.38,0,1381.67,1381.67,0,0,organic,2016
20,2.13,26720.39,75.65,25684.18,0,960.56,960.56,0,0,organic,2016
21,2.11,28969.34,80.77,27361.91,0,1526.66,1526.66,0,0,organic,2016
22,1.93,24894.83,107.07,20034.42,0,4753.34,4753.34,0,0,organic,2016
23,1.89,26249.13,60.77,23561.14,0,2627.22,2627.22,0,0,organic,2016
24,2.01,12651.27,40.37,10422.02,0,2188.88,2184.44,4.44,0,organic,2016
25,1.5,15807.19,85.18,13515.35,0,2206.66,2206.66,0,0,organic,2016
26,1.8,27771.37,60.12,25630.13,0,2081.12,2081.12,0,0,organic,2016
27,1.53,37650.61,122.15,35503.46,0,2025,2025,0,0,organic,2016
28,1.53,40535.05,162.25,38677.24,0,1695.56,1695.56,0,0,organic,2016
29,1.24,42580.14,105.86,41327.69,0,1146.59,1146.59,0,0,organic,2016
30,1.08,65325.69,186.15,64298.18,0,841.36,841.36,0,0,organic,2016
31,1.33,45768.24,77.57,44459.63,0,1231.04,1231.04,0,0,organic,2016
32,1.61,32454.82,37.45,30432.28,0,1985.09,1985.09,0,0,organic,2016
33,1.62,34200.94,83.69,33146.9,0,970.35,970.35,0,0,organic,2016
34,1.61,31458.63,102.92,30785.77,0,569.94,569.94,0,0,organic,2016
35,1.63,35192.95,66.02,34696.93,0,430,430,0,0,organic,2016
36,1.55,25405.66,97.85,24629.54,0,678.27,678.27,0,0,organic,2016
37,1.68,35474.03,70.12,35212.51,0,191.4,191.4,0,0,organic,2016
38,1.66,35602.29,95.32,35272.75,0,234.22,234.22,0,0,organic,2016
39,1.5,35086.33,171.4,34565.26,0,349.67,349.67,0,0,organic,2016
40,1.5,32456.45,152.43,31926.73,0,377.29,377.29,0,0,organic,2016
41,1.5,29584.31,110.77,28997.72,0,475.82,475.82,0,0,organic,2016
42,1.49,36774.58,736.06,35610.75,0,427.77,427.77,0,0,organic,2016
43,1.6,34164.85,918.49,32243.52,0,1002.84,1002.84,0,0,organic,2016
44,1.55,32492.15,945.63,28552.71,0,2993.81,2993.81,0,0,organic,2016
45,1.58,28656.64,751.06,25968.76,0,1936.82,1936.82,0,0,organic,2016
46,1.6,31000.01,872.31,29897.7,0,230,230,0,0,organic,2016
47,1.61,28813.36,814.1,27719.26,0,280,280,0,0,organic,2016
48,1.62,25004.87,976.46,23728.41,0,300,300,0,0,organic,2016
49,1.52,25573.57,777.31,24636.26,0,160,160,0,0,organic,2016
50,1.62,35835.37,1437.58,34064.46,0,333.33,333.33,0,0,organic,2016
51,1.62,24460.46,931.2,23415.93,0,113.33,113.33,0,0,organic,2016
0,1.73,6592.44,235.03,5062.95,0,1294.46,504.22,790.24,0,organic,2016
1,0.82,17920.51,216.36,4930.87,0,12773.28,346.06,12427.22,0,organic,2016
2,0.64,27489.35,268.89,4743.81,0,22476.65,698.22,21778.43,0,organic,2016
3,1.07,15658.75,269.53,5925.9,0,9463.32,201.57,9261.75,0,organic,2016
4,0.79,17342.81,198.25,4476.76,0,12667.8,506.67,12161.13,0,organic,2016
5,0.96,15570.07,333.63,5458.44,0,9778,306.09,9471.91,0,organic,2016
6,1.52,9515.89,366.46,6058.31,0,3091.12,252.19,2838.93,0,organic,2016
7,0.9,27345.45,390.75,8582.72,0,18371.98,673.33,17698.65,0,organic,2016
8,1.52,15523.6,453.79,10104.3,0,4965.51,262.77,4702.74,0,organic,2016
9,1.2,17064.45,488.59,7531.36,0,9044.5,629.95,8414.55,0,organic,2016
10,1.23,16206.87,660.88,6583.77,0,8962.22,1830.5,7131.72,0,organic,2016
11,1.51,15218.52,562.56,9696.37,0,4959.59,625.18,4334.41,0,organic,2016
12,1.44,14975.64,458.81,8070.51,0,6446.32,507.31,5939.01,0,organic,2016
13,1.35,16032.03,468.89,7138.63,0,8424.51,781.74,7642.77,0,organic,2016
14,1.32,15776.76,577.58,8538.43,0,6660.75,736.94,5923.81,0,organic,2016
15,1.13,21710.38,531.09,9471.98,0,11707.31,875.67,10831.64,0,organic,2016
16,1.34,22075.04,535.98,10564.37,0,10974.69,764.46,10210.23,0,organic,2016
17,0.77,34718.84,637.29,7566.11,0,26515.44,569.01,25946.43,0,organic,2016
18,1.13,18700.24,453.45,7152.55,0,11094.24,1046.7,10047.54,0,organic,2016
19,1.3,17063.96,581.36,8369.54,0,8113.06,603.49,7509.57,0,organic,2016
20,1.09,22772.04,470,7721.78,0,14580.26,666.17,13914.09,0,organic,2016
21,1.51,12919.17,554.23,8694.68,0,3670.26,1047.48,2622.78,0,organic,2016
22,1.65,14589.37,538.94,10669.81,0,3380.62,827.26,2553.36,0,organic,2016
23,1.04,22576.93,541.3,8960.19,0,13075.44,725.06,12350.38,0,organic,2016
24,0.98,24427.23,481.08,11267.87,0,12678.28,862.31,11815.97,0,organic,2016
25,1.05,19128.61,482.4,10370.88,0,8275.33,746.79,7528.54,0,organic,2016
26,1.02,19243.4,482.14,9041.74,0,9719.52,767.81,8951.71,0,organic,2016
27,1.04,21910.54,699.16,10546.16,0,10665.22,710.57,9954.65,0,organic,2016
28,1.09,21266.49,545.86,10293.17,0,10427.46,691.21,9736.25,0,organic,2016
29,1.2,16321.6,374.82,8709.85,0,7236.93,759.52,6477.41,0,organic,2016
30,1.24,14695.59,459.73,8442.84,0,5793.02,923.63,4869.39,0,organic,2016
31,1.39,14720.61,408.42,9071.13,0,5241.06,1062.17,4178.89,0,organic,2016
32,1.4,15206.47,359.02,8892.58,0,5954.87,1681.91,4272.96,0,organic,2016
33,1.43,14624.46,383.03,8838.78,0,5402.65,2905.39,2497.26,0,organic,2016
34,1.13,20458.94,308.69,9102.19,0,11048.06,1403,9645.06,0,organic,2016
35,1.44,15395.22,460.03,9677.47,0,5257.72,2457.02,2800.7,0,organic,2016
36,1.4,15920.25,417.29,9447.47,0,6055.49,1598.28,4457.21,0,organic,2016
37,1.12,16776.27,394.05,9103.31,0,7278.91,5473.56,1805.35,0,organic,2016
38,1.3,12140.52,348.81,8344.35,0,3447.36,580,2867.36,0,organic,2016
39,1.17,17750.82,347.47,9168.31,0,8235.04,533.33,7701.71,0,organic,2016
40,1.21,16466.35,319.09,8546.86,0,7600.4,496.67,7103.73,0,organic,2016
41,1.25,13252.99,308.89,8663.98,0,4280.12,540,3740.12,0,organic,2016
42,1.34,12627.11,487.73,9078.49,0,3060.89,136.67,2924.22,0,organic,2016
43,1.47,9125.44,414.52,8307.16,0,403.76,280,123.76,0,organic,2016
44,1.33,10563.94,529,7783.07,0,2251.87,348.67,1903.2,0,organic,2016
45,1.01,17338.51,545.84,9088.79,0,7703.88,294.41,7409.47,0,organic,2016
46,1.11,14072.95,443.33,8905.29,0,4724.33,203.33,4521,0,organic,2016
47,1.3,11109.1,335.93,6835.59,0,3937.58,166.67,3770.91,0,organic,2016
48,1.42,11874.46,411.54,7551.79,0,3911.13,186.67,3724.46,0,organic,2016
49,1.4,9955.8,573.01,7597.31,0,1785.48,400,1385.48,0,organic,2016
50,1.31,13480.88,689.26,8880.64,0,3910.98,624.9,3286.08,0,organic,2016
51,1.34,10552.84,309.8,7637.9,0,2605.14,363.09,2242.05,0,organic,2016
0,1.75,4561.12,543.08,2287.13,0,1730.91,1588.03,142.88,0,organic,2016
1,1.64,4249.07,504.97,1858.48,0,1885.62,1254.08,631.54,0,organic,2016
2,1.02,8682.81,448.83,1413.59,0,6820.39,2531.27,4289.12,0,organic,2016
3,1.36,5338.71,485.75,1639.28,0,3213.68,3074.56,139.12,0,organic,2016
4,1.47,5503.68,494.4,1889.17,0,3120.11,2049.89,1070.22,0,organic,2016
5,1.31,7255.4,661.45,2218.41,0,4375.54,1467.18,2908.36,0,organic,2016
6,1.18,10485.95,778.65,2727.06,0,6980.24,1486.86,5493.38,0,organic,2016
7,0.89,16601.25,537.42,2897.13,0,13166.7,2262.47,10904.23,0,organic,2016
8,1.8,5890.85,712.43,2810.91,0,2367.51,1769.32,598.19,0,organic,2016
9,1.18,10574.95,673.64,3073.84,0,6827.47,1765.71,5061.76,0,organic,2016
10,1.01,16161.36,725,3749.33,0,11687.03,2823.14,8863.89,0,organic,2016
11,1.03,15870,685.82,4176.3,1.16,11006.72,2686.83,8319.89,0,organic,2016
12,1.77,8280.66,570.03,4396.02,0,3314.61,3048.2,266.41,0,organic,2016
13,1.3,12976.63,789.01,3352.16,0,8835.46,2538.99,6296.47,0,organic,2016
14,1.58,5525.95,769.61,2564.21,0,2192.13,1028.19,1163.94,0,organic,2016
15,1.12,9434.47,815.47,3267.61,0,5351.39,877.41,4473.98,0,organic,2016
16,1.17,11869.66,962.25,4496.2,0,6411.21,712.73,5698.48,0,organic,2016
17,1.32,10186.67,868.26,4898.92,0,4419.49,352.31,4067.18,0,organic,2016
18,1.67,7223.46,629.11,4017.95,0,2576.4,1129.77,1446.63,0,organic,2016
19,1.54,7697.63,652.47,3940.51,0,3104.65,602.27,2502.38,0,organic,2016
20,1.47,8981.41,667.31,4129.75,0,4184.35,501.81,3682.54,0,organic,2016
21,1.4,9346.26,558.77,3796.68,0,4990.81,1087.86,3902.95,0,organic,2016
22,1.58,8142.15,642.5,4610.11,0,2889.54,554.41,2335.13,0,organic,2016
23,1.2,11566.22,713.11,4467.58,0,6385.53,730.17,5655.36,0,organic,2016
24,1,11572.14,570.66,4290.35,0,6711.13,551.3,6159.83,0,organic,2016
25,1.02,7549.2,583.93,3321.68,0,3643.59,559.59,3084,0,organic,2016
26,1.1,8491.02,492.49,3910.86,0,4087.67,698.81,3388.86,0,organic,2016
27,0.99,13064.09,632.15,5496.38,36.98,6898.58,750.6,6147.98,0,organic,2016
28,1.3,10239.17,574.02,5539.61,40.44,4085.1,682.57,3402.53,0,organic,2016
29,1.43,9417.49,527.69,4916.99,50.28,3922.53,698.77,3223.76,0,organic,2016
30,1.39,7507.51,371.44,4348.79,54.16,2733.12,590.47,2142.65,0,organic,2016
31,1.31,6711.12,389.47,3323.72,18.38,2979.55,1037.65,1941.9,0,organic,2016
32,1.22,7017.73,346.52,3729.33,5.72,2936.16,754.84,2181.32,0,organic,2016
33,1.14,8467.42,372.26,4350.95,3.42,3740.79,994.3,2746.49,0,organic,2016
34,1.29,5872.4,358.98,3028.11,9.06,2476.25,940.31,1535.94,0,organic,2016
35,0.99,11874.13,1135.01,4546.77,19.1,6173.25,1169.53,5003.72,0,organic,2016
36,1.17,9508.72,377.86,5491.76,2.23,3636.87,689.32,2947.55,0,organic,2016
37,1.52,6323.62,360.23,4906.26,0,1057.13,550,507.13,0,organic,2016
38,1.69,5382.24,317.7,3569.14,0,1495.4,566.67,928.73,0,organic,2016
39,1.54,6663.94,272.71,4060.29,16.3,2314.64,437.39,1877.25,0,organic,2016
40,1.23,7457.89,315.11,3453.23,4.32,3685.23,408.25,3276.98,0,organic,2016
41,1.37,7157.22,376.52,3722.09,4.3,3054.31,619.05,2435.26,0,organic,2016
42,1.42,4854.17,387.7,3606.38,0,860.09,51.03,809.06,0,organic,2016
43,1.43,5181.52,451.27,4249.41,0,480.84,239.55,241.29,0,organic,2016
44,1.39,4382,590.44,2960.78,0,830.78,249.56,581.22,0,organic,2016
45,1.25,4607.55,499.91,2710.71,0,1396.93,210,1186.93,0,organic,2016
46,1.31,3999.51,499.69,2482.27,2.16,1015.39,161.58,853.81,0,organic,2016
47,1.28,4289.51,392.6,2600.03,0,1296.88,154.14,1142.74,0,organic,2016
48,0.96,6522.27,421.55,2812.84,1.09,3286.79,328.21,2958.58,0,organic,2016
49,1.44,5244.61,796.09,3813.38,0,635.14,223.04,412.1,0,organic,2016
50,1.37,5663.07,969.19,3558.82,0,1135.06,456.52,678.54,0,organic,2016
51,1.51,4034.88,452.44,2937.02,2.2,643.22,229.79,413.43,0,organic,2016
0,1.12,20099.08,4747.3,428.15,0,14923.63,14829.22,94.41,0,organic,2016
1,1.11,21071.85,5025.9,286.6,0,15759.35,15746.18,13.17,0,organic,2016
2,1.14,20619.42,4812.83,204.45,0,15602.14,15556.54,45.6,0,organic,2016
3,1.25,21047.85,6160.17,124.16,0,14763.52,14743.93,19.59,0,organic,2016
4,1.34,21312.8,5730.92,120.37,0,15461.51,15328.42,133.09,0,organic,2016
5,1.37,19634.24,5461.76,130.12,0,14042.36,13745.95,296.41,0,organic,2016
6,1.32,25020.67,7052.28,162.3,0,17806.09,17526.69,279.4,0,organic,2016
7,1.36,25468.3,7183.02,95.81,0,18189.47,17866.27,323.2,0,organic,2016
8,1.34,17098.36,4885.83,120.53,0,12092,11802.8,289.2,0,organic,2016
9,1.37,20091.09,10832.47,128.56,0,9130.06,8549.22,580.84,0,organic,2016
10,1.27,20504.41,11563.74,89.18,0,8851.49,2710,6141.49,0,organic,2016
11,1.25,28837.82,13182.39,267.34,0,15388.09,6930,8458.09,0,organic,2016
12,1.42,20696.52,14245.66,441.23,0,6009.63,5673.89,335.74,0,organic,2016
13,1.35,19980.31,11604.51,1486.92,0,6888.88,4964.64,1924.24,0,organic,2016
14,1.31,18329.37,7605.58,1010.05,0,9713.74,7228.44,2485.3,0,organic,2016
15,1.16,26658.47,10022.44,247.44,0,16388.59,16072.8,315.79,0,organic,2016
16,1.05,30716.5,9117.89,327.08,0,21271.53,21031.82,239.71,0,organic,2016
17,1.02,34300.17,9948.68,259.53,0,24091.96,23775.82,316.14,0,organic,2016
18,0.86,74326.53,21679.49,269.44,0,52377.6,51921.72,455.88,0,organic,2016
19,0.86,90500.74,25938.55,334.11,0,64228.08,62542.16,1685.92,0,organic,2016
20,1.12,32688.03,11017.8,424.96,0,21245.27,8515.91,12729.36,0,organic,2016
21,1.03,38209.32,11152.52,584.88,0,26471.92,20744.05,5727.87,0,organic,2016
22,0.99,35564.65,10629.22,455.42,0,24480.01,19642.12,4837.89,0,organic,2016
23,1.05,27581.91,7602.87,388.98,0,19590.06,12860.35,6729.71,0,organic,2016
24,1.04,17788.81,6584.16,491.32,0,10713.33,10175.25,538.08,0,organic,2016
25,0.99,32844.7,12757.01,1067.37,0,19020.32,18951.12,69.2,0,organic,2016
26,1.04,30776.67,11200.61,580.49,0,18995.57,18776.65,218.92,0,organic,2016
27,1.05,28277.44,10059.74,668.96,0,17548.74,17132.19,416.55,0,organic,2016
28,1.08,31272.25,11728.55,671.78,0,18871.92,18194.67,677.25,0,organic,2016
29,1.05,26357.74,9412.3,640.22,0,16305.22,13879.09,2426.13,0,organic,2016
30,1,27580.57,10016.93,341.12,0,17222.52,12248.06,4974.46,0,organic,2016
31,1,24210.7,8434.31,437.88,0,15338.51,11584.99,3753.52,0,organic,2016
32,1.06,26845.53,8541.46,830.92,0,17473.15,13365.82,4107.33,0,organic,2016
33,1.04,26837.25,8147.01,601.13,0,18089.11,12168.76,5920.35,0,organic,2016
34,1.09,21668.3,7176.13,965.49,0,13526.68,11158.19,2368.49,0,organic,2016
35,1,23975.47,7481.26,2070.02,0,14424.19,9987.35,4436.84,0,organic,2016
36,1.11,25616.88,9048.9,722.41,0,15845.57,14278.12,1567.45,0,organic,2016
37,1.16,20070.8,8391.02,644.18,0,11035.6,8238.37,2797.23,0,organic,2016
38,1.18,18943.3,7643.67,788.28,0,10511.35,8902.82,1608.53,0,organic,2016
39,1.25,17408.68,8355.74,658.68,0,8394.26,7234.13,1160.13,0,organic,2016
40,1.16,16850.64,7780.48,1096.46,0,7973.7,6471,1502.7,0,organic,2016
41,1.2,18432.74,8425.39,786.3,0,9221.05,7918.85,1302.2,0,organic,2016
42,1.15,19464.82,7164.37,560.17,0,11740.28,9961.79,1778.49,0,organic,2016
43,1.19,17889.69,7338.02,695.76,0,9855.91,8702.31,1153.6,0,organic,2016
44,1.18,17232.43,7305.62,614.56,0,9312.25,6311.81,3000.44,0,organic,2016
45,1.27,15673.4,6386.7,573.59,0,8713.11,7072.31,1640.8,0,organic,2016
46,1.27,14931.85,7123.02,778.11,0,7030.72,6954.58,76.14,0,organic,2016
47,1.36,15116.17,7396.68,626.91,1.42,7091.16,7084.49,6.67,0,organic,2016
48,1.35,14155.9,6168.4,453.26,0,7534.24,7534.24,0,0,organic,2016
49,1.25,14648.09,7988.39,617.54,0,6042.16,6016.61,25.55,0,organic,2016
50,1.34,11624.41,5332.87,389.96,0,5901.58,5843.94,57.64,0,organic,2016
51,1.26,10777.27,4802.52,397.26,0,5577.49,5384.85,192.64,0,organic,2016
0,0.93,23425.81,5412.78,884.75,75.54,17052.74,14897.14,2155.6,0,organic,2016
1,1.47,14088.99,9935.96,1781.5,100.88,2270.65,675.88,1594.77,0,organic,2016
2,0.98,34903.11,14092.31,1601.73,16.07,19193,379.52,18813.48,0,organic,2016
3,0.85,45324.18,12165.52,1971.17,23,31164.49,713.02,30451.47,0,organic,2016
4,1.34,23367.39,11121.68,1566.03,21.88,10657.8,4045.59,6612.21,0,organic,2016
5,1.72,18310.37,14123.33,1492.69,5.76,2688.59,320,2368.59,0,organic,2016
6,1.29,24113.8,8091.95,1338.55,12.7,14670.6,1493.33,13177.27,0,organic,2016
7,1.74,13748.96,11564.81,1279.38,24.27,880.5,2.57,877.93,0,organic,2016
8,1.81,23733.43,21484.74,2146.97,15.05,86.67,0,86.67,0,organic,2016
9,1.71,19881.26,15715.08,1952.5,35.94,2177.74,0,2177.74,0,organic,2016
10,1.19,20054.84,6147.83,1283.04,13.93,12610.04,572.82,12037.22,0,organic,2016
11,1.49,19651.23,11578.91,2259.1,12.78,5800.44,4160.72,1639.72,0,organic,2016
12,1.79,13087.01,11038.28,1697.21,15.1,336.42,100.68,235.74,0,organic,2016
13,1.72,12327.94,9350.55,1694.55,8.12,1274.72,1191.6,83.12,0,organic,2016
14,1.37,22036.49,10442.96,2216.61,5.8,9371.12,9071.01,300.11,0,organic,2016
15,1.4,20741.79,10019.08,2407.87,13.89,8300.95,8044.58,256.37,0,organic,2016
16,1.15,25026.47,8810.53,2263.32,275.18,13677.44,11408.72,2268.72,0,organic,2016
17,1.47,11417.18,5597.07,1246.64,286.4,4287.07,3165.42,1121.65,0,organic,2016
18,1.78,10651.36,8262.74,1735.48,15,638.14,439.68,198.46,0,organic,2016
19,1.19,26657.31,8487.5,1648.45,12.68,16508.68,16302.01,206.67,0,organic,2016
20,1.52,22282.57,12876.46,2651.64,8.06,6746.41,6538.45,207.96,0,organic,2016
21,1.79,17691.72,14012.54,2828.69,35.64,814.85,618.46,196.39,0,organic,2016
22,1.47,28452.22,14466.93,3103.21,53.93,10828.15,10778.15,50,0,organic,2016
23,1.6,21484.6,15310.96,3457.28,20.6,2695.76,2665.76,30,0,organic,2016
24,1,37036.32,10122.11,2278.64,18.29,24617.28,24562.35,54.93,0,organic,2016
25,1.2,27913.57,13460.89,3315.6,58.26,11078.82,11019,59.82,0,organic,2016
26,1.52,19132.38,14921.84,4022.39,76.5,111.65,94.98,16.67,0,organic,2016
